hotel_id,median_price_premium,median_occ_residual,median_expected_delta,median_diagnosis_signal,avg_price,avg_occupancy,median_peers,n_days,admin1,room_category,diagnosis
10721,-0.6213042536468039,0.16087689798537072,0.24852170145872154,-0.0634186648343579,122.0132150997151,0.3771605,1151.0,351,National,standard,FAIR
10730,-0.8548006495454292,0.013207575932859893,0.3419202598181717,-0.31704641226599484,36.71320325683841,0.13637197,602.0,119,National,standard,QUALITY_ISSUES
10743,-0.6157596462270691,0.10229890495649055,0.2463038584908277,-0.09032672307934694,139.24506607142857,0.30930555,1163.5,200,National,standard,FAIR
10756,-0.27727283932765856,0.08431555873238762,0.11090913573106344,0.027554628878506415,283.4552050431987,0.29552943,1197.5,474,National,standard,FAIR
10758,-0.489104672280982,0.05530650581073625,0.19564186891239282,-0.11519280973906285,211.99055898380718,0.21981308,1161.0,420,National,standard,QUALITY_ISSUES
10764,-0.0974979131491967,0.7679225003165471,0.038999165259678684,0.7590402788532747,257.04315789473685,1.0,1142.0,38,National,standard,UNDERPRICING
10777,0.2929853239954877,0.03306245743978771,-0.11719412959819508,0.1685134712464816,498.1608720083827,0.102665566,1147.0,152,National,standard,EXCEPTIONAL_VALUE
10780,-0.13475085134720038,0.04543780638628564,0.053900340538880154,0.019984271102130323,295.239141723356,0.13727467,1177.0,525,National,standard,FAIR
10783,0.21081050690328107,0.05353475900452214,-0.08432420276131244,0.15379268104948357,457.1875,0.13068181,1144.0,8,National,standard,EXCEPTIONAL_VALUE
10805,1.30422700270397,0.732324001056359,-0.5216908010815879,1.1901411604170313,667.42625,0.828125,1154.0,32,National,standard,EXCEPTIONAL_VALUE
10807,-0.08842393134640629,0.07354800714551224,0.035369572538562516,0.07106270148331839,417.140575421473,0.18916571,1146.0,161,National,standard,FAIR
10819,-0.524786513854407,0.10733819774261723,0.2099146055417628,-0.06031731385939143,216.59734665375444,0.24857111,1146.0,230,National,standard,FAIR
10820,-0.5647443714921813,0.018288793966307865,0.2258977485968725,-0.17848331501834802,188.4864778840358,0.16870144,1163.0,477,National,standard,QUALITY_ISSUES
10821,-0.19419200289364177,0.17050466232639921,0.07767680115745672,0.0928278611689425,150.0,0.25,443.0,1,National,standard,FAIR
10840,-0.7916222820166958,0.15805880398975986,0.3166489128066783,-0.12586363932584718,75.61606871058926,0.32077628,1143.5,146,National,standard,QUALITY_ISSUES
10847,-0.43870244184397306,0.17255431089790513,0.17548097673758922,0.02227123700311122,264.733031372549,0.29264706,1150.0,85,National,standard,FAIR
10850,-0.7766007446659567,0.10602005329498798,0.3106402978663827,-0.18735550498099074,79.09800076423981,0.37400073,1150.0,411,National,standard,QUALITY_ISSUES
10851,-0.8086873339903811,0.1434749681818409,0.3234749335961524,-0.16544959865874137,73.5745288254114,0.4100551,1194.0,396,National,standard,QUALITY_ISSUES
10861,0.15572747590429215,0.02883108303206787,-0.062290990361716855,0.1362032794237271,459.7041995258872,0.11224611,1163.0,258,National,standard,EXCEPTIONAL_VALUE
10893,-0.35864440488778154,0.7895016153545635,0.14345776195511262,0.6460438533994509,162.9375,1.0,1329.0,2,National,standard,UNDERPRICING
10895,-0.9229998268098842,0.06427197376988392,0.36919993072395374,-0.3005121822121945,22.687432954610895,0.48011705,1177.0,559,National,standard,QUALITY_ISSUES
10906,0.16879006676503341,0.41844509015692044,-0.06751602670601337,0.3942119062754399,283.71153846153845,0.47435898,722.0,39,National,standard,EXCEPTIONAL_VALUE
10907,-0.33211931273560963,0.4201409746344196,0.13284772509424386,0.30762320929797815,207.43568376068376,0.56837606,1142.0,117,National,standard,UNDERPRICING
10911,-0.5266004035626559,0.15558067078897464,0.21064016142506237,-0.05038763877907282,187.45238095238093,0.27469388,1583.0,35,National,standard,FAIR
10912,-0.7710255931512517,0.06748102550954979,0.3084102372605007,-0.20794810293599603,82.9719953043555,0.34628943,1163.0,490,National,standard,QUALITY_ISSUES
10997,0.11257100756556884,0.13533552182659825,-0.04502840302622754,0.22713818779033268,352.7476108998733,0.31983525,1157.0,263,National,standard,EXCEPTIONAL_VALUE
11023,-0.47462266245066564,0.08678395187993816,0.18984906498026627,-0.04827207339605974,256.39780998696136,0.20703605,1146.0,142,National,standard,FAIR
11040,-0.6580176666306088,0.08713326377829139,0.2632070666522435,-0.10600744370236095,126.30861086309524,0.26062128,1150.0,320,National,standard,QUALITY_ISSUES
11041,0.546764021037327,0.1737695667953702,-0.2187056084149308,0.48215986288883794,516.6979978632478,0.35876068,1127.0,78,National,standard,EXCEPTIONAL_VALUE
11042,-0.06377836299147899,0.05863446667670412,0.025511345196591595,0.08579341777404043,260.7615200617284,0.17479426,847.0,108,National,standard,FAIR
11051,-0.05998618921281977,0.1169603131481855,0.02399447568512791,0.166658734426023,306.6073254703116,0.2234421,1197.0,324,National,standard,UNDERPRICING
11052,-0.31699339474861893,0.18121058711213694,0.12679735789944757,0.1222677275008221,258.6803386167147,0.4164265,1208.0,347,National,standard,UNDERPRICING
11063,-0.34932420940013786,0.17652116731477005,0.13972968376005518,0.11729414148695877,216.8959672619048,0.4159226,846.0,112,National,standard,UNDERPRICING
11065,-0.5917621058129803,0.12485065848798887,0.23670484232519215,-0.035735909826431655,182.32815711928336,0.34948137,1154.0,202,National,standard,FAIR
11067,-0.7519393133734298,0.13681698200789394,0.3007757253493719,-0.15987770825123399,72.40554871886332,0.69716644,1158.0,534,National,standard,QUALITY_ISSUES
11068,-0.18922313743680422,0.12098083759674474,0.07568925497472169,0.06332014383175472,196.51270786516855,0.26530677,646.0,89,National,standard,FAIR
11069,-0.4796817377012109,0.3585021402960459,0.19187269508048438,0.1432229241844168,292.88965277777777,0.44791666,1145.0,24,National,standard,UNDERPRICING
11070,-0.4846370960069622,0.08254614675794444,0.1938548384027849,-0.09422264842202663,124.2253419828869,0.23345256,699.0,128,National,standard,FAIR
11071,-0.5089648665375048,0.16880376738440842,0.20358594661500196,0.028880561660074813,131.38120872274143,0.34252337,773.0,107,National,standard,FAIR
11086,-0.04118289756286352,0.08368986662603939,0.016473159025145408,0.09277514255912542,398.12965489566614,0.17156678,1147.0,178,National,standard,FAIR
11087,1.4690523418442762,0.9485039067894598,-0.5876209367377105,1.5317478642872007,693.7783333333333,1.0,943.0,12,National,standard,EXCEPTIONAL_VALUE
11105,0.09712478015070716,0.026995160999043456,-0.03884991206028287,0.10913657206038202,433.2490682775524,0.12246994,1196.0,409,National,standard,EXCEPTIONAL_VALUE
11114,1.3668170672781397,0.02616359997578778,-0.5467268269112558,0.5992749399545478,882.906875,0.088412724,1569.0,32,National,standard,EXCEPTIONAL_VALUE
11115,1.3297418872370033,0.9538243686856,-0.5318967548948014,1.4857211235804013,1774.4,1.0,1642.0,2,National,standard,EXCEPTIONAL_VALUE
11123,-0.44799329680385863,0.036051101969412885,0.17919731872154346,-0.07065769718387097,201.58694425957344,0.13643485,1148.0,147,National,standard,FAIR
11139,0.1007967174927199,0.12687208467790762,-0.04031868699708797,0.2891534732240883,350.3852380952381,0.31607145,773.0,56,National,standard,EXCEPTIONAL_VALUE
11146,-0.8623265153428957,0.1750969353067897,0.3449306061371583,-0.16875082951161402,52.256693136423095,0.67111486,1163.0,449,National,standard,QUALITY_ISSUES
11152,-0.31574059764284845,0.1497972475276968,0.12629623905713938,0.07977261407973837,216.97978142076502,0.32322404,1145.0,61,National,standard,FAIR
11162,-0.7072036002437796,0.0642397710148451,0.2828814400975118,-0.18870154272180442,123.73919922627582,0.25304756,1174.0,426,National,standard,QUALITY_ISSUES
11163,-0.26677160838023595,0.2287040213911376,0.10670864335209437,0.1722292797153169,298.87083333333334,0.453125,1126.0,32,National,standard,UNDERPRICING
11166,-0.3377097530374104,0.22735978934964546,0.13508390121496416,0.11881507416576251,213.4287878787879,0.36748916,1163.0,55,National,standard,UNDERPRICING
11168,-0.8903012684396481,0.11887309629019842,0.3561205073758592,-0.23873252912199283,33.48472058561165,0.47470984,1031.5,226,National,standard,QUALITY_ISSUES
11180,0.5103723010547336,0.7801792614122505,-0.20414892042189348,0.9890594873516259,514.2891999999999,1.0,1128.0,25,National,standard,EXCEPTIONAL_VALUE
11190,0.35225329254199733,0.05657333704651821,-0.14090131701679895,0.24108457996626492,556.0862522774876,0.1722072,1150.0,185,National,standard,EXCEPTIONAL_VALUE
11191,-0.672077773546689,0.15043429226419033,0.2688311094186756,-0.11965440073721079,104.01132074752097,0.34470415,1151.0,437,National,standard,QUALITY_ISSUES
11195,0.3899612873701548,0.09006937799092413,-0.15598451494806193,0.3253151583982099,623.4636610169491,0.25037664,1198.0,177,National,standard,EXCEPTIONAL_VALUE
11197,-0.07546374207842105,0.02449288085802047,0.030185496831368425,0.03664851149851528,387.16884981922425,0.120279744,1249.0,514,National,standard,FAIR
11198,0.9472891949838296,0.1495691809637204,-0.3789156779935319,0.7453737842918141,450.99117647058824,0.36568627,614.0,17,National,standard,EXCEPTIONAL_VALUE
11213,0.3932526085523365,0.05017299971393772,-0.15730104342093462,0.27886251498853687,486.8461666666667,0.1846516,1151.0,236,National,standard,EXCEPTIONAL_VALUE
11214,0.8575821744915932,0.9108456221979976,-0.34303286979663733,1.2218489462179973,873.335,1.0,1687.5,6,National,standard,EXCEPTIONAL_VALUE
11216,-0.6246367996420388,0.3369618111643204,0.2498547198568155,0.16774621765341233,166.9531111111111,0.60555553,1007.5,30,National,standard,UNDERPRICING
11227,-0.45911436916347714,0.18737219202815136,0.18364574766539088,0.015318703868155467,141.46324672045128,0.3146071,570.0,77,National,standard,FAIR
11232,-0.6882226432301084,0.15389485937273567,0.27528905729204334,-0.13170759114711394,118.08502869969536,0.3909181,1014.0,36,National,standard,QUALITY_ISSUES
11248,-0.6311360992590925,0.09294300669158842,0.252454439703637,-0.09085074741459996,132.01010634540899,0.30685806,1146.5,152,National,standard,FAIR
11252,-0.7187965972195705,0.11362890979798716,0.28751863888782814,-0.14969591204275887,102.59956461014669,0.48982885,1185.0,594,National,standard,QUALITY_ISSUES
11257,0.15595457890984707,0.12060737389866982,-0.06238183156393883,0.20651701697763242,410.4223501118568,0.34340045,1243.0,447,National,standard,EXCEPTIONAL_VALUE
11259,-0.3450554547176731,0.024024724201412023,0.13802218188706925,-0.08649775723564462,285.39078596624876,0.12350354,1197.0,431,National,standard,FAIR
11262,0.32775111273435054,0.9010516842441547,-0.1311004450937402,0.9959363882693217,507.2307692307692,1.0,964.5,26,National,standard,EXCEPTIONAL_VALUE
11271,0.48290861687118314,0.08476033745492682,-0.19316344674847327,0.3985878299613276,476.39740740740746,0.20123456,1164.0,45,National,standard,EXCEPTIONAL_VALUE
11273,-0.40206135495410245,0.13104545113372434,0.16082454198164098,0.0043203526519095675,210.26151315789474,0.2739662,1163.5,152,National,standard,FAIR
11274,-0.6710413694162214,0.0482619928380372,0.2684165477664886,-0.2000733936737303,119.21500239247635,0.21382147,1150.5,432,National,standard,QUALITY_ISSUES
11328,-0.680043897744861,0.23799858733153242,0.2720175590979444,-0.0012206116257655747,157.87269972451793,0.48347107,1163.0,242,National,standard,FAIR
11333,-0.4954413610595415,0.09557004009378692,0.19817654442381663,-0.07442519968788287,227.88587085813492,0.21887717,1187.0,320,National,standard,FAIR
11334,0.4228069157729271,0.021905663832326484,-0.16912276630917086,0.22401007242923368,545.9226344177276,0.0843998,1185.0,379,National,standard,EXCEPTIONAL_VALUE
11335,-0.2380330213049006,0.21656424646337447,0.09521320852196025,0.23924859764903908,367.10296448087433,0.38729507,1185.5,122,National,standard,UNDERPRICING
11336,-0.6865980616099919,0.04199924585004414,0.2746392246439968,-0.21955790018578406,96.35662779366388,0.26663822,1187.0,556,National,standard,QUALITY_ISSUES
11343,-0.0825977893308127,0.1351427314048208,0.03303911573232508,0.10210361567249573,227.5,0.25,908.0,2,National,standard,UNDERPRICING
11349,-0.18585289897789678,0.09338607222119705,0.07434115959115872,0.05496147556146407,251.19628130511464,0.26722148,1195.0,108,National,standard,FAIR
11366,-0.9553827842025195,0.163050589622965,0.3821531136810078,-0.22114090399440076,13.572025869594329,0.7440939,1163.0,418,National,standard,QUALITY_ISSUES
11380,-0.1732973694309376,0.1261504072220543,0.06931894777237504,0.08765742293322833,336.41429335130283,0.29700637,1150.0,318,National,standard,FAIR
11402,-0.7489030118736333,0.22160565520046258,0.2995612047494533,-0.08952744656112394,58.166666666666664,0.31944445,676.0,12,National,standard,FAIR
11406,-0.7285497386705794,0.19250661703555397,0.29141989546823177,-0.04216542882669699,109.08644132224995,0.4578028,1194.0,307,National,standard,FAIR
11407,1.2279843987910772,0.886108099816604,-0.4911937595164309,1.3318588386974741,702.7592592592592,1.0,978.0,27,National,standard,EXCEPTIONAL_VALUE
11415,-0.22812408469387332,0.4556977392965465,0.09124963387754934,0.4292355611120264,185.01807692307693,0.5769231,535.0,13,National,standard,UNDERPRICING
11420,-0.7143449064345817,0.1689052795178889,0.2857379625738327,-0.0918455385859216,114.30002581755595,0.3969808,1154.0,332,National,standard,FAIR
11425,-0.2913726737171849,0.18293289508684718,0.11654906948687398,0.13875577345617876,227.05740345528457,0.4222561,1370.5,164,National,standard,UNDERPRICING
11440,-0.6390286550911122,0.08869197832143408,0.25561146203644486,-0.13075074487097388,141.77089964611991,0.27845928,1177.0,227,National,standard,QUALITY_ISSUES
11467,-0.3172059001493324,0.17483903926954483,0.12688236005973297,0.08729816419480241,238.9244607843137,0.37107843,840.0,68,National,standard,FAIR
11477,-0.5207653966562272,0.15070773576930874,0.20830615866249091,-0.0519248622668535,182.06384005118363,0.50057584,1177.0,521,National,standard,FAIR
11484,-0.12034511817416098,0.08107142191680743,0.04813804726966439,0.07470748610026398,332.49757978060336,0.24371415,1163.0,382,National,standard,FAIR
11491,0.278845767295549,0.05369978022227,-0.11153830691821962,0.22974976334961075,465.4793712871287,0.14815,1158.0,202,National,standard,EXCEPTIONAL_VALUE
11502,-0.4452372167386188,0.2219352265991778,0.17809488669544754,0.09166373590692459,204.33895604395605,0.45360196,1242.0,273,National,standard,FAIR
11527,1.1193722890879747,0.21917075884650372,-0.4477489156351899,0.6958826566754482,761.843253968254,0.35317463,1430.5,42,National,standard,EXCEPTIONAL_VALUE
11539,-0.403665727373767,0.10020220781639796,0.16146629094950682,-0.010034168850056174,241.8264449577509,0.22233704,1139.0,201,National,standard,FAIR
11549,-0.06509624788826668,0.11593650531452657,0.02603849915530667,0.15223661968848623,399.4339859798086,0.24886642,1150.0,272,National,standard,UNDERPRICING
11558,0.8031685839005471,0.08528336019173813,-0.32126743356021886,0.44923923116425346,496.4370147679325,0.16851266,1160.0,158,National,standard,EXCEPTIONAL_VALUE
11561,-0.3161778192437837,0.08047461608182205,0.12647112769751348,0.12083972346221986,168.43322222222224,0.28138888,614.0,15,National,standard,UNDERPRICING
11564,0.5863555345313349,0.12796433902300028,-0.234542213812534,0.4165304423694976,651.6628650793651,0.24080688,1565.0,42,National,standard,EXCEPTIONAL_VALUE
11575,0.7018339478581204,0.4490446648453041,-0.28073357914324815,0.7228173523526137,692.7828571428572,0.55714285,1197.0,35,National,standard,EXCEPTIONAL_VALUE
11581,-0.48313874173005367,0.13524149657719464,0.19325549669202147,-0.009708900685658217,189.66294503078277,0.32983416,1164.0,379,National,standard,FAIR
11589,-0.4803238948712002,0.04798788849205332,0.19212955794848008,-0.11441680853097073,215.2303341340604,0.17277779,1151.0,400,National,standard,QUALITY_ISSUES
11608,0.8924116283540051,0.1053830013706375,-0.35696465134160205,0.5001544273225795,597.3359766081871,0.20091897,1094.0,57,National,standard,EXCEPTIONAL_VALUE
11609,0.8715779264954958,0.4535270334398731,-0.34863117059819837,0.8251493371680488,510.7205,0.525,950.0,20,National,standard,EXCEPTIONAL_VALUE
11627,-0.10895794747046034,0.1092765443277598,0.04358317898818414,0.1030059095727759,304.3250627922512,0.38363394,1163.0,499,National,standard,UNDERPRICING
11629,-0.08935019862112846,0.07405384066516725,0.03574007944845139,0.050118559067326186,289.62290894308944,0.21843998,1234.0,205,National,standard,FAIR
11630,-0.6628623439072582,0.05685994764669315,0.2651449375629033,-0.16620009017464274,125.39192355719807,0.3007541,1197.0,522,National,standard,QUALITY_ISSUES
11639,1.2276777356127788,0.7778906163220558,-0.49107109424511153,1.233504619964155,621.3328,1.0,1275.0,25,National,standard,EXCEPTIONAL_VALUE
11652,0.24435004616393674,0.1362161813551814,-0.0977400184655747,0.28938567504553925,346.95521832358673,0.30938458,1164.0,171,National,standard,EXCEPTIONAL_VALUE
11655,-0.7815792290156356,0.1298992261173461,0.31263169160625426,-0.1363023890401343,85.02053861788619,0.34390244,1097.0,82,National,standard,QUALITY_ISSUES
11656,-0.19057738577663877,0.16216514342288302,0.07623095431065552,0.14984282604415367,327.3033850129199,0.34237728,1235.0,258,National,standard,UNDERPRICING
11658,-0.6393434516183594,0.3220580055785373,0.25573738064734375,0.11748784108266282,146.56125992063494,0.55753964,1294.0,84,National,standard,UNDERPRICING
